Studynum,ID,CCAA,multicultural,economy,homosexuals,antiterrorist,decentralization,vote,candidate_IU,candidate_PSOE,candidate_PP,national_id,proud_Spain,weight
2915,541,8,2,5,0,4,4,0,97,98,98,3,2,0.9702
2915,542,8,8,3,10,0,8,1,97,0,10,3,1,0.9702
2915,543,8,5,5,6,5,4,1,2,0,9,1,1,0.9702
2915,544,8,0,3,2,1,1,1,1,8,10,1,2,0.9702
2915,546,8,5,3,5,0,3,1,97,5,5,1,2,0.9702
2915,548,8,5,7,5,0,1,1,4,2,8,3,1,0.9702
2915,549,8,5,1,0,0,1,1,3,3,8,3,1,0.9702
2915,551,8,99,2,99,5,3,99,4,5,5,3,2,0.9702
2915,553,11,1,3,1,8,1,0,6,5,5,3,2,0.8199
2915,554,11,2,3,7,2,3,1,0,8,9,2,1,0.8199
2915,557,11,4,2,0,9,3,2,6,6,4,3,1,0.8199
2915,558,11,3,5,2,3,1,3,5,3,4,3,2,0.8199
2915,560,11,7,5,3,0,2,1,2,3,6,3,2,0.8199
2915,562,11,10,0,0,0,1,1,97,0,9,3,1,0.8199
2915,563,11,3,5,0,0,4,2,0,7,3,3,1,0.8199
2915,564,11,10,9,1,5,5,1,97,5,5,3,1,0.8199
2915,567,11,6,0,10,0,1,0,97,8,8,1,1,0.8199
2915,569,11,8,7,6,8,1,1,1,2,8,3,1,0.8199
2915,570,11,2,2,9,1,2,1,5,0,9,2,2,0.8199
2915,572,11,2,3,1,7,3,2,6,6,4,3,1,0.8199
2915,573,11,1,2,0,2,3,3,5,5,3,3,2,0.8199
2915,575,11,2,3,0,1,2,2,5,6,5,3,2,0.8199
2915,576,11,5,0,8,0,2,1,5,7,8,2,1,0.8199
2915,577,11,5,5,5,2,3,2,2,8,2,2,1,0.8199
2915,578,11,1,2,2,8,2,0,5,8,5,3,1,0.8199
2915,579,11,6,2,10,10,2,1,1,4,8,3,1,0.8199
2915,582,11,6,10,10,98,3,1,4,3,8,3,1,0.8199
2915,584,11,2,1,1,2,3,2,5,9,5,3,1,0.8199
2915,585,11,8,10,9,3,3,1,97,5,10,3,2,0.8199
2915,586,11,5,8,10,2,1,2,97,7,0,3,1,0.8199
2915,587,11,2,8,1,1,3,2,97,8,6,3,1,0.8199
2915,588,11,2,2,9,9,3,2,4,6,5,3,1,0.8199
2915,589,11,8,9,1,5,3,1,5,6,7,3,1,0.8199
2915,590,11,1,1,10,9,1,2,5,5,6,3,1,0.8199
2915,591,11,10,9,9,0,3,1,4,3,8,3,1,0.8199
2915,593,11,7,3,3,7,1,2,0,2,1,3,2,0.8199
2915,594,11,6,4,7,0,2,1,1,1,8,1,1,0.8199
2915,595,11,1,1,1,1,3,3,8,8,8,3,2,0.8199
2915,596,11,6,4,5,5,2,0,97,5,5,3,2,0.8199
2915,597,11,5,5,2,1,1,2,98,7,5,3,2,0.8199
2915,598,11,4,2,5,3,3,2,3,6,2,3,2,0.8199
2915,599,11,2,2,1,2,2,99,5,5,5,3,2,0.8199
2915,600,11,6,7,2,2,1,1,98,2,7,3,1,0.8199
2915,601,11,5,6,4,3,1,1,5,5,5,3,2,0.8199
2915,602,11,5,6,9,3,3,0,97,8,10,3,1,0.8199
2915,603,11,5,5,5,1,3,1,97,4,7,3,2,0.8199
2915,604,11,2,2,1,0,4,2,7,8,6,3,1,0.8199
2915,605,11,0,0,0,1,3,2,6,7,0,3,1,0.8199
2915,606,11,0,0,0,10,2,2,7,10,0,3,1,0.8199
2915,607,11,4,6,3,0,2,1,98,1,8,3,2,0.8199
2915,608,11,4,7,0,10,3,99,5,6,7,3,1,0.8199
2915,609,11,99,6,6,0,3,1,98,5,9,3,1,0.8199
2915,610,11,6,5,5,0,3,1,98,3,7,3,2,0.8199
2915,612,11,0,0,0,5,3,1,7,7,10,3,1,0.8199
2915,613,11,98,2,5,0,3,99,97,5,5,3,2,0.8199
2915,614,11,8,9,0,6,3,1,0,8,9,3,1,0.8199
2915,615,11,9,9,10,5,3,1,2,3,5,3,1,0.8199
2915,616,11,2,9,1,1,3,2,7,9,6,1,2,0.8199
2915,617,11,3,8,1,4,3,2,97,7,5,3,2,0.8199
2915,618,11,1,1,1,1,3,1,97,7,10,3,2,0.8199
2915,620,11,0,2,1,0,1,2,1,7,4,3,1,0.8199
2915,621,11,0,0,0,0,1,1,3,5,6,3,2,0.8199
2915,622,11,9,9,10,1,3,0,6,6,6,3,1,0.8199
2915,623,11,5,5,7,5,3,0,2,6,7,3,1,0.8199
2915,624,11,5,2,2,0,1,4,9,0,0,3,1,0.8199
2915,625,11,2,5,3,5,3,2,8,7,2,3,3,0.8199
2915,626,11,1,1,10,10,3,2,8,10,0,3,1,0.8199
2915,627,11,1,5,1,0,3,1,7,5,6,3,2,0.8199
2915,628,11,3,0,0,7,2,15,6,4,4,3,2,0.8199
2915,631,11,7,5,3,5,3,1,97,7,8,3,2,0.8199
2915,632,11,4,5,2,1,3,2,2,9,5,3,2,0.8199
2915,634,11,7,5,5,6,3,4,3,1,6,3,2,0.8199
2915,635,11,8,4,5,9,3,1,98,2,8,3,2,0.8199
2915,636,11,7,5,5,8,3,1,0,0,5,3,1,0.8199
2915,637,11,7,6,3,98,8,99,97,98,98,3,1,0.8199
2915,638,11,1,1,9,0,1,0,1,3,7,5,2,0.8199
2915,640,11,6,3,1,1,1,1,97,6,10,2,1,0.8199
2915,641,11,4,1,3,0,2,1,4,2,5,2,1,0.8199
2915,644,11,1,1,0,10,3,2,10,10,1,3,2,0.8199
2915,646,11,8,5,8,1,2,1,3,2,8,3,2,0.8199
2915,647,11,3,2,1,8,4,1,6,8,9,3,2,0.8199
2915,648,11,3,6,1,5,3,0,1,10,1,3,2,0.8199
2915,649,11,7,7,1,1,3,2,2,9,5,3,2,0.8199
2915,650,11,7,5,7,8,3,1,5,3,7,3,1,0.8199
2915,651,11,1,1,2,7,4,3,8,3,0,3,2,0.8199
2915,652,11,3,4,5,3,3,0,5,6,7,3,2,0.8199
2915,653,11,3,4,10,3,3,1,0,0,10,3,1,0.8199
2915,654,11,7,4,2,6,3,2,6,7,6,3,1,0.8199
2915,655,11,9,4,5,4,2,3,9,7,5,3,1,0.8199
2915,656,11,4,7,5,5,3,97,97,98,98,3,1,0.8199
2915,658,11,6,4,8,4,3,1,5,7,9,3,1,0.8199
2915,659,11,4,4,3,0,1,2,98,7,5,3,1,0.8199
2915,660,11,5,2,10,9,3,2,98,7,6,3,1,0.8199
2915,661,11,4,3,10,3,3,2,97,6,8,3,1,0.8199
2915,662,11,5,5,5,5,4,96,5,5,5,3,1,0.8199
2915,663,11,99,7,5,4,3,1,97,4,6,3,1,0.8199
2915,664,11,10,2,1,0,1,1,3,4,4,1,2,0.8199
2915,665,11,3,8,9,3,3,1,97,3,8,3,1,0.8199
2915,666,11,1,9,1,0,3,2,6,8,2,3,1,0.8199
2915,667,11,2,5,5,0,3,1,2,3,6,3,1,0.8199
2915,668,11,5,5,5,4,3,2,4,7,4,3,1,0.8199
2915,669,11,6,6,8,8,3,2,97,8,4,3,2,0.8199
2915,670,11,7,7,4,5,3,2,97,8,5,3,1,0.8199
2915,671,11,5,3,3,1,3,1,0,6,10,2,1,0.8199
2915,672,11,6,5,5,3,3,2,98,10,1,3,2,0.8199
2915,674,11,7,9,8,2,3,2,5,8,3,3,2,0.8199
2915,675,11,5,3,1,2,3,77,9,7,5,3,1,0.8199
2915,676,11,2,4,1,9,3,3,8,6,6,3,2,0.8199
2915,677,11,5,7,0,10,2,15,5,5,0,3,2,0.8199
2915,678,11,9,98,2,7,3,2,97,9,0,5,1,0.8199
2915,679,11,5,99,10,0,3,99,98,5,5,3,1,0.8199
2915,681,11,4,3,0,0,3,2,98,10,4,3,1,0.8199
2915,682,11,4,6,99,99,2,15,99,3,2,3,2,0.8199
2915,684,11,7,5,2,2,1,1,5,5,8,3,2,0.8199
2915,685,11,2,2,2,7,3,1,6,7,7,4,1,0.8199
2915,686,11,8,5,10,0,3,1,0,0,6,3,1,0.8199
2915,687,11,3,5,7,3,3,1,5,5,7,4,1,0.8199
2915,688,11,8,3,8,5,4,2,0,8,2,4,1,0.8199
2915,689,11,4,5,7,99,3,0,4,8,2,3,1,0.8199
2915,690,11,5,7,6,3,3,2,5,7,4,4,2,0.8199
2915,691,11,3,4,5,0,3,2,98,9,0,3,1,0.8199
2915,692,11,5,5,0,0,3,99,98,5,5,3,1,0.8199
2915,693,11,5,2,5,0,3,2,9,10,1,3,1,0.8199
2915,694,11,6,5,8,2,3,3,98,98,98,3,2,0.8199
2915,695,11,3,0,5,99,2,3,9,1,1,3,3,0.8199
2915,697,11,4,0,0,0,3,2,98,7,5,1,1,0.8199
2915,698,11,99,99,4,98,3,1,97,8,5,1,1,0.8199
2915,699,4,4,10,2,8,3,0,97,2,6,3,2,0.9286
2915,700,4,5,5,5,5,2,1,0,0,6,2,1,0.9286
2915,701,4,4,7,0,7,3,2,97,6,5,3,1,0.9286
2915,702,4,3,8,3,7,3,2,98,8,3,3,2,0.9286
2915,703,4,6,7,6,4,2,1,98,0,6,3,1,0.9286
2915,704,4,6,7,6,5,3,2,97,6,3,3,1,0.9286
2915,705,4,5,8,2,5,8,0,97,3,5,2,2,0.9286
2915,706,4,0,7,7,6,3,1,97,2,8,1,2,0.9286
2915,707,4,4,4,1,5,3,3,7,5,3,2,2,0.9286
2915,708,4,5,3,4,4,2,0,2,2,8,3,1,0.9286
2915,709,4,4,6,4,5,1,77,97,4,6,4,1,0.9286
2915,710,4,4,4,4,6,3,0,98,3,1,3,2,0.9286
2915,712,4,5,5,7,5,3,1,97,3,8,4,2,0.9286
2915,713,4,4,10,3,8,3,0,97,5,0,2,1,0.9286
2915,715,4,8,7,5,3,2,2,97,9,0,3,1,0.9286
2915,717,4,3,6,0,2,3,0,98,10,0,4,1,0.9286
2915,718,4,2,3,0,8,3,15,97,98,4,4,1,0.9286
2915,719,4,3,7,4,4,3,0,5,6,6,3,1,0.9286
2915,720,4,1,1,0,10,5,2,98,7,1,5,4,0.9286
2915,723,4,5,7,0,4,2,1,4,2,10,1,2,0.9286
2915,725,4,1,1,9,0,2,2,97,5,6,7,2,0.9286
2915,726,4,10,0,98,0,1,2,97,10,5,4,1,0.9286
2915,728,4,9,5,98,0,1,98,97,9,98,9,2,0.9286
2915,729,4,0,0,0,0,5,3,97,7,4,4,3,0.9286
2915,731,4,8,7,0,0,2,4,97,7,4,2,1,0.9286
2915,732,4,5,6,2,0,1,0,97,5,6,3,1,0.9286
2915,733,4,8,5,2,1,3,1,97,5,8,3,2,0.9286
2915,734,4,2,1,1,0,1,2,97,7,1,1,1,0.9286
2915,735,4,7,5,5,0,1,2,97,7,1,1,1,0.9286
2915,736,4,7,5,1,2,1,1,97,3,6,3,1,0.9286
2915,737,4,8,3,5,0,5,99,97,5,5,1,1,0.9286
2915,738,4,9,5,10,0,2,1,97,8,9,4,1,0.9286
2915,739,4,10,2,0,98,2,1,97,3,8,3,1,0.9286
2915,740,4,8,7,9,1,1,1,98,6,9,3,1,0.9286
2915,741,4,8,5,8,9,2,1,98,0,9,3,2,0.9286
2915,742,4,0,1,7,9,4,77,6,7,6,3,2,0.9286
2915,743,4,1,1,0,7,5,15,6,5,4,4,4,0.9286
2915,744,4,0,1,0,9,1,1,4,7,7,7,2,0.9286
2915,745,4,7,1,5,0,4,1,98,7,4,3,3,0.9286
2915,746,4,5,3,2,99,3,99,98,4,3,3,1,0.9286
2915,747,4,3,3,9,3,3,0,97,3,3,1,1,0.9286
2915,749,4,7,4,0,0,4,2,5,7,6,3,2,0.9286
2915,750,4,5,1,0,10,4,3,8,6,0,3,8,0.9286
2915,751,4,5,4,6,6,1,0,98,98,98,1,2,0.9286
2915,752,4,8,8,7,0,1,1,97,2,8,1,2,0.9286
2915,754,4,99,5,0,5,8,1,97,5,5,3,1,0.9286
2915,756,4,10,5,0,0,1,1,97,8,10,1,1,0.9286
2915,758,4,8,7,8,0,2,1,98,7,7,3,1,0.9286
2915,759,4,0,5,0,10,2,15,3,1,1,3,4,0.9286
2915,761,4,3,4,0,3,4,2,4,8,4,2,1,0.9286
2915,762,4,4,4,4,9,5,77,4,6,4,4,3,0.9286
2915,763,4,0,0,0,10,1,0,97,4,9,7,9,0.9286
2915,766,4,4,7,0,0,2,1,97,9,8,1,1,0.9286
2915,768,4,7,2,0,0,1,2,4,5,0,3,1,0.9286
2915,769,4,5,7,0,8,1,3,5,6,2,3,2,0.9286
2915,772,4,10,0,0,0,4,2,97,9,0,3,1,0.9286
2915,777,4,5,3,0,5,4,2,98,6,5,3,2,0.9286
2915,778,4,2,2,9,5,1,1,4,4,6,3,2,0.9286
2915,781,4,5,5,5,5,3,2,98,5,4,3,2,0.9286
2915,782,4,0,0,9,98,4,2,98,8,6,3,2,0.9286
2915,783,4,0,9,0,10,3,1,4,6,7,3,1,0.9286
2915,785,4,1,8,0,10,3,4,98,7,4,3,2,0.9286
2915,786,4,2,10,0,10,4,15,5,2,1,3,2,0.9286
2915,788,4,0,3,0,5,3,0,5,5,5,4,2,0.9286
2915,789,4,2,2,0,5,3,2,98,4,2,3,1,0.9286
2915,790,4,5,3,0,9,3,1,98,4,6,3,1,0.9286
2915,791,4,5,5,10,3,2,99,6,6,5,3,2,0.9286
2915,792,4,0,5,5,5,3,1,98,5,5,3,2,0.9286
2915,793,4,5,5,10,5,3,0,98,3,3,3,1,0.9286
2915,794,4,8,5,10,5,2,1,98,5,7,2,1,0.9286
2915,797,4,0,0,10,10,2,0,98,8,8,2,1,0.9286
2915,799,4,1,10,0,10,1,1,5,7,6,1,1,0.9286
2915,800,4,0,2,0,0,3,99,5,6,7,3,1,0.9286
2915,801,4,6,0,0,0,2,2,7,9,0,1,1,0.9286
2915,802,4,8,99,0,5,8,99,97,5,0,1,2,0.9286
2915,803,4,2,4,0,5,1,2,98,7,5,3,1,0.9286
2915,804,4,7,1,0,0,4,1,3,1,8,1,2,0.9286
2915,805,4,0,7,10,0,3,1,98,2,4,3,2,0.9286
2915,807,4,6,1,10,2,2,77,98,5,5,1,2,0.9286
2915,808,4,1,5,5,1,3,4,4,3,3,3,2,0.9286
2915,809,4,0,0,0,3,1,4,8,4,5,2,1,0.9286
2915,810,4,9,8,1,1,3,1,98,6,7,1,2,0.9286
2915,811,4,6,98,2,0,3,1,4,6,9,2,1,0.9286
2915,813,4,7,5,4,7,8,1,97,5,5,3,1,0.9286
2915,814,4,7,5,1,0,5,1,5,5,8,3,2,0.9286
2915,816,4,4,2,0,0,2,0,97,5,5,5,1,0.9286
2915,817,4,5,7,10,8,2,99,97,99,99,5,2,0.9286
2915,818,4,5,8,10,0,1,1,97,5,8,3,1,0.9286
2915,819,4,5,8,8,8,2,1,97,5,7,1,2,0.9286
2915,821,4,5,3,0,0,3,1,97,7,7,3,2,0.9286
2915,822,4,5,2,0,5,4,97,6,7,2,4,4,0.9286
2915,823,4,0,5,7,0,3,0,97,0,0,3,1,0.9286
2915,824,4,7,3,2,0,3,1,97,3,8,1,1,0.9286
2915,825,4,3,6,0,0,4,1,97,3,10,1,1,0.9286
2915,826,4,3,8,0,0,3,99,97,6,8,3,1,0.9286
2915,827,4,5,10,8,0,2,1,0,0,9,3,1,0.9286
2915,828,4,8,8,0,0,2,99,97,7,4,1,2,0.9286
2915,831,4,7,5,6,5,3,0,98,3,10,3,1,0.9286
2915,832,4,6,5,5,5,3,77,97,6,4,4,2,0.9286
2915,833,4,8,5,0,8,2,4,98,5,5,3,2,0.9286
2915,834,4,9,5,9,3,2,1,97,0,9,4,2,0.9286
2915,835,4,3,8,10,7,1,0,97,8,6,3,2,0.9286
2915,836,4,6,5,6,6,3,1,97,4,6,4,1,0.9286
2915,837,4,0,99,0,0,3,1,98,5,8,1,1,0.9286
2915,838,4,5,2,1,0,4,1,2,0,5,4,2,0.9286
2915,840,4,5,5,1,7,8,0,97,6,7,3,2,0.9286
2915,843,4,8,8,7,7,1,1,97,5,5,3,2,0.9286
2915,844,4,7,8,3,98,3,99,97,4,5,3,2,0.9286
2915,845,4,8,5,1,5,8,15,97,3,3,3,2,0.9286
2915,846,4,6,5,5,7,4,99,3,3,3,3,2,0.9286
2915,847,4,3,3,0,0,3,0,97,2,1,4,2,0.9286
2915,848,4,10,3,10,0,4,1,98,4,6,1,2,0.9286
2915,849,4,8,7,3,9,1,1,97,4,6,4,2,0.9286
2915,850,4,5,5,2,2,1,1,97,5,8,3,2,0.9286
2915,851,4,4,4,98,98,8,99,97,5,5,3,1,0.9286
2915,853,4,0,0,0,0,2,3,7,6,3,3,3,0.9286
2915,854,4,5,0,0,8,4,0,97,5,3,1,1,0.9286
2915,855,4,9,1,1,10,2,0,98,10,10,3,1,0.9286
2915,856,4,1,5,0,0,1,1,98,2,8,7,3,0.9286
2915,857,4,0,5,0,5,1,0,98,98,4,1,1,0.9286
2915,858,4,2,1,7,4,1,0,98,98,98,1,2,0.9286
2915,859,4,1,2,0,9,1,0,98,98,3,1,2,0.9286
2915,860,4,10,9,3,0,2,1,1,2,7,2,1,0.9286
2915,861,4,6,5,8,5,4,0,8,5,7,3,2,0.9286
2915,863,4,5,3,0,8,4,99,97,6,3,3,2,0.9286
2915,864,4,5,5,99,5,1,0,97,3,3,3,2,0.9286
2915,867,4,4,5,98,98,8,0,97,98,98,3,2,0.9286
2915,869,4,6,3,2,3,2,1,97,6,8,3,2,0.9286
2915,870,4,10,1,1,0,1,15,97,0,0,5,3,0.9286
2915,871,4,3,5,0,6,4,11,97,98,98,3,2,0.9286
2915,873,4,10,0,0,10,4,1,97,8,9,1,2,0.9286
2915,874,4,4,6,5,7,4,0,97,6,6,3,1,0.9286
2915,876,4,2,2,5,3,2,0,3,4,4,3,2,0.9286
2915,877,4,0,0,0,9,1,3,5,8,1,7,8,0.9286
2915,878,4,8,98,10,0,3,1,97,1,10,3,1,0.9286
2915,879,4,7,2,2,0,4,2,8,9,4,4,3,0.9286
2915,881,4,4,5,3,1,2,4,7,7,2,7,1,0.9286
2915,884,9,2,1,0,10,4,8,5,7,6,3,1,1.6633
2915,886,9,2,6,2,3,3,2,8,8,1,3,1,1.6633
2915,887,9,2,5,0,8,3,2,98,8,2,3,1,1.6633
2915,888,9,5,3,7,1,2,1,4,3,4,2,2,1.6633
2915,892,9,1,7,1,9,3,0,98,5,3,3,2,1.6633
2915,893,9,1,4,4,6,3,0,97,98,98,3,2,1.6633
2915,894,9,0,5,0,10,4,5,97,7,4,5,4,1.6633
2915,896,9,2,1,2,9,4,3,10,8,4,4,4,1.6633
2915,897,9,7,3,5,7,3,0,98,7,7,3,2,1.6633
2915,900,9,5,4,1,2,5,5,98,5,5,5,4,1.6633
2915,901,9,1,3,10,0,3,0,97,0,5,1,2,1.6633
2915,902,9,2,1,0,9,2,0,4,3,3,3,3,1.6633
2915,907,9,8,4,4,9,5,8,5,5,1,4,3,1.6633
2915,909,9,10,8,10,9,5,5,5,2,5,4,4,1.6633
2915,910,9,5,0,0,98,4,15,97,5,3,3,3,1.6633
2915,912,9,2,7,0,10,5,15,0,0,0,4,4,1.6633
2915,913,9,3,6,7,5,4,5,97,4,5,4,3,1.6633
2915,914,9,5,2,7,8,3,5,2,4,5,3,2,1.6633
2915,915,9,8,5,7,2,2,0,97,4,2,2,2,1.6633
2915,916,9,5,6,7,0,3,5,3,7,6,3,1,1.6633
2915,918,9,8,8,9,10,4,5,97,7,6,3,1,1.6633
2915,921,9,4,2,1,8,5,5,97,4,4,4,4,1.6633
2915,923,9,2,2,3,2,5,8,97,7,7,5,4,1.6633
2915,924,9,3,4,5,7,5,5,97,5,5,5,4,1.6633
2915,926,9,4,3,9,1,3,1,2,2,6,3,2,1.6633
2915,927,9,6,5,8,0,2,0,0,2,6,2,1,1.6633
2915,928,9,8,3,9,0,2,1,4,2,7,2,1,1.6633
2915,929,9,7,2,3,9,5,8,98,3,0,5,4,1.6633
2915,931,9,1,4,0,9,5,2,6,8,2,3,3,1.6633
2915,932,9,5,5,8,1,2,1,2,5,9,2,1,1.6633
2915,933,9,2,5,3,9,5,8,5,5,2,4,3,1.6633
2915,934,9,2,5,1,9,5,8,3,3,1,5,4,1.6633
2915,936,9,1,6,2,5,4,99,5,6,0,3,9,1.6633
2915,937,9,0,8,2,7,3,0,3,6,3,3,2,1.6633
2915,938,9,3,5,10,8,4,5,8,6,4,3,1,1.6633
2915,941,9,4,2,0,3,4,5,98,3,3,4,3,1.6633
2915,942,9,7,5,0,9,4,1,97,2,7,2,2,1.6633
2915,943,9,10,5,10,5,1,15,97,4,5,1,1,1.6633
2915,944,9,0,7,10,7,4,0,97,8,2,1,1,1.6633
2915,945,9,1,1,1,9,5,0,4,6,3,2,1,1.6633
2915,947,9,8,5,5,7,3,2,98,8,5,3,2,1.6633
2915,948,9,7,6,99,98,4,99,97,5,5,4,3,1.6633
2915,949,9,0,5,0,8,5,99,5,5,98,7,9,1.6633
2915,950,9,5,2,99,0,2,5,2,5,5,4,3,1.6633
2915,951,9,0,4,3,0,5,5,97,0,5,5,4,1.6633
2915,952,9,10,10,0,5,3,15,97,7,6,3,1,1.6633
2915,954,9,7,2,0,10,5,5,4,3,2,5,4,1.6633
2915,956,9,1,98,0,98,4,5,97,3,1,3,9,1.6633
2915,957,9,5,2,0,0,1,0,97,8,6,1,2,1.6633
2915,958,9,0,5,0,0,3,5,6,4,5,3,1,1.6633
2915,959,9,6,6,5,4,2,1,98,4,8,1,1,1.6633
2915,960,9,6,5,0,0,4,0,98,5,5,1,1,1.6633
2915,961,9,3,2,2,8,4,3,6,5,5,9,3,1.6633
2915,962,9,4,6,7,8,4,0,98,7,2,3,2,1.6633
2915,963,9,5,99,99,10,9,2,98,98,98,7,9,1.6633
2915,964,9,6,5,2,9,1,99,98,8,3,3,1,1.6633
2915,965,9,2,4,0,10,4,3,5,4,4,3,2,1.6633
2915,966,9,7,7,5,4,1,0,97,5,5,3,1,1.6633
2915,967,9,5,2,0,8,3,3,98,5,0,3,1,1.6633
2915,968,9,8,2,8,8,2,1,97,0,7,3,1,1.6633
2915,969,9,2,2,0,10,5,2,7,8,4,4,8,1.6633
2915,971,9,5,4,0,7,3,99,98,5,5,3,2,1.6633
2915,972,9,8,8,0,10,5,8,4,2,0,5,3,1.6633
2915,973,9,5,99,99,99,3,1,97,0,5,3,1,1.6633
2915,974,9,2,1,3,8,4,3,8,6,4,4,9,1.6633
2915,975,9,3,2,0,10,4,2,98,5,4,4,4,1.6633
2915,976,9,5,5,5,5,1,99,97,5,5,1,1,1.6633
2915,977,9,3,2,3,5,4,5,4,6,4,4,3,1.6633
2915,978,9,2,6,5,8,4,8,6,8,8,4,2,1.6633
2915,979,9,6,4,1,0,1,1,98,5,5,3,1,1.6633
2915,980,9,0,8,10,5,1,2,97,7,6,3,1,1.6633
2915,981,9,3,2,3,8,5,5,97,6,5,5,3,1.6633
2915,982,9,10,3,10,0,3,1,0,0,10,1,1,1.6633
2915,984,9,6,6,6,5,4,2,6,7,7,4,2,1.6633
2915,985,9,5,6,2,4,4,5,98,5,8,1,1,1.6633
2915,986,9,4,6,5,7,9,1,2,4,4,3,2,1.6633
2915,987,9,6,0,3,0,5,0,4,6,6,5,3,1.6633
2915,989,9,4,5,8,0,4,0,97,6,5,3,1,1.6633
2915,992,9,0,0,2,10,4,0,98,3,0,5,4,1.6633
2915,993,9,5,7,6,5,5,99,97,2,4,5,4,1.6633
2915,994,9,5,7,0,6,4,5,97,2,2,5,3,1.6633
2915,995,9,9,4,8,6,4,3,3,2,1,3,1,1.6633
2915,997,9,2,3,5,8,4,5,97,7,9,4,2,1.6633
2915,998,9,3,5,0,9,5,5,4,6,3,4,2,1.6633
2915,999,9,7,7,6,4,5,0,98,3,3,5,4,1.6633
2915,1000,9,9,9,0,9,5,5,1,4,4,5,4,1.6633
2915,1002,9,6,0,0,0,1,2,3,3,5,1,2,1.6633
2915,1003,9,2,7,0,0,4,2,98,9,5,3,1,1.6633
2915,1004,9,5,4,5,0,3,0,2,7,7,3,2,1.6633
2915,1005,9,6,4,1,6,3,15,97,0,0,3,1,1.6633
2915,1006,9,1,3,5,8,8,99,97,5,6,7,1,1.6633
2915,1007,9,3,5,0,0,5,1,97,7,8,5,1,1.6633
2915,1008,9,2,3,4,0,1,2,97,9,8,1,1,1.6633
2915,1010,9,4,4,0,8,3,2,0,10,4,1,1,1.6633
2915,1011,9,2,2,0,1,5,8,97,7,7,4,3,1.6633
2915,1013,9,1,2,10,7,5,5,97,6,6,5,4,1.6633
2915,1014,9,5,5,4,6,3,2,97,9,0,3,1,1.6633
2915,1015,9,4,3,1,9,5,3,98,2,4,3,3,1.6633
2915,1016,9,2,3,5,8,4,99,98,6,4,3,2,1.6633
2915,1019,9,3,4,0,6,5,3,97,5,4,5,4,1.6633
2915,1020,9,10,5,10,0,5,0,97,98,98,5,4,1.6633
2915,1023,9,0,5,0,3,3,2,8,4,2,3,2,1.6633
2915,1026,9,5,9,0,10,4,2,6,7,6,3,2,1.6633
2915,1027,9,4,5,0,9,5,3,7,5,0,4,2,1.6633
2915,1028,9,5,98,5,9,5,1,97,4,5,3,2,1.6633
2915,1030,9,5,5,99,5,2,0,98,0,0,3,2,1.6633
2915,1033,9,5,9,5,98,3,2,97,6,0,1,1,1.6633
2915,1034,9,5,4,2,5,3,0,0,0,0,3,2,1.6633
2915,1035,9,9,8,10,9,3,0,97,7,5,3,2,1.6633
2915,1036,9,5,5,10,9,1,2,97,5,4,1,1,1.6633
2915,1037,9,5,5,99,98,3,1,97,3,5,1,2,1.6633
2915,1039,9,8,3,3,9,3,1,97,6,7,1,1,1.6633
2915,1040,9,3,5,5,5,4,0,97,5,5,4,2,1.6633
2915,1041,9,5,5,5,10,5,5,0,0,0,5,4,1.6633
2915,1042,9,5,5,3,10,3,2,5,10,2,3,1,1.6633
2915,1043,9,6,0,0,10,5,1,0,1,6,4,1,1.6633
2915,1044,9,0,7,0,10,5,3,7,5,5,4,2,1.6633
2915,1045,9,3,5,0,0,4,15,97,1,1,3,2,1.6633
2915,1046,9,8,5,2,3,4,99,97,7,7,1,1,1.6633
2915,1047,9,2,2,4,4,4,2,5,5,2,4,3,1.6633
2915,1048,9,5,98,98,98,3,99,97,5,5,2,1,1.6633
2915,1049,9,0,0,0,0,3,0,4,5,5,3,2,1.6633
2915,1050,9,7,5,98,4,1,99,97,2,3,1,1,1.6633
2915,1053,9,3,3,0,5,4,1,1,2,5,3,1,1.6633
2915,1054,9,7,5,98,0,3,0,1,3,3,3,2,1.6633
2915,1056,9,2,5,2,5,2,2,97,4,0,3,3,1.6633
2915,1057,9,5,4,8,8,4,99,97,7,7,4,2,1.6633
2915,1059,9,2,5,0,0,3,1,5,3,8,3,1,1.6633
2915,1060,9,5,5,0,0,4,5,5,5,5,3,2,1.6633
2915,1062,9,8,0,0,10,5,0,97,5,0,5,2,1.6633
2915,1063,9,5,2,3,5,3,99,97,5,5,4,4,1.6633
2915,1065,9,8,9,0,10,5,8,97,1,1,5,4,1.6633
2915,1066,9,5,0,0,0,3,15,3,1,1,3,3,1.6633
2915,1068,9,6,5,0,6,3,2,7,9,8,3,1,1.6633
2915,1070,9,4,5,10,0,2,1,98,6,6,3,2,1.6633
2915,1071,9,3,0,0,9,5,3,6,4,2,4,3,1.6633
2915,1072,9,10,3,10,8,4,5,2,0,0,4,1,1.6633
2915,1073,9,4,5,2,2,1,99,97,5,0,3,3,1.6633
2915,1075,9,99,5,99,0,3,99,98,5,5,3,2,1.6633
2915,1076,9,2,3,10,2,1,0,97,97,97,1,1,1.6633
2915,1078,9,99,5,0,2,1,2,97,7,0,1,1,1.6633
2915,1079,9,4,8,3,0,1,1,98,5,5,1,1,1.6633
2915,1080,9,5,0,10,5,3,0,4,6,7,3,3,1.6633
