ID,ID2,CCAA,multicultural,economy,homosexuals,antiterrorist,decentralization,vote,candidate_PSOE,candidate_PP,candidate_IU,national_id,proud_Spain,weight
1303,2750 1303,1,5,5,98,98,2,1,10,98,98,3,1,0.865
1304,2750 1304,1,0,0,0,10,2,1,10,0,5,3,1,0.865
1307,2750 1307,1,5,3,6,2,2,2,3,8,2,3,1,0.865
1308,2750 1308,1,4,4,4,3,2,2,2,8,0,3,1,0.865
1330,2750 1330,1,6,7,2,5,2,1,10,7,5,3,2,0.865
1331,2750 1331,1,5,8,0,10,2,2,5,7,3,3,1,0.865
1333,2750 1333,1,0,5,10,98,2,99,6,6,98,3,1,0.865
1335,2750 1335,1,0,5,5,10,2,3,6,6,6,3,2,0.865
1336,2750 1336,1,2,3,0,5,2,1,8,4,6,2,2,0.865
1337,2750 1337,1,5,5,0,5,1,1,8,0,4,3,1,0.865
1338,2750 1338,1,0,3,0,0,2,1,8,3,0,3,3,0.865
1339,2750 1339,1,2,3,98,8,2,1,6,5,98,3,2,0.865
1340,2750 1340,1,6,4,0,3,3,1,9,4,5,3,2,0.865
1341,2750 1341,1,2,7,0,5,2,0,4,3,4,3,2,0.865
1342,2750 1342,1,5,3,0,5,2,4,4,3,2,3,1,0.865
1345,2750 1345,1,5,5,0,98,2,1,10,98,98,3,2,0.865
1355,2750 1355,1,5,5,7,5,2,1,10,0,98,2,1,0.865
1357,2750 1357,1,5,5,3,8,2,1,7,5,4,3,2,0.865
1358,2750 1358,1,10,5,0,10,2,49,5,5,2,3,1,0.865
1359,2750 1359,1,5,5,10,4,2,1,10,0,7,3,1,0.865
1361,2750 1361,1,0,10,0,98,2,0,9,7,7,5,1,0.865
1363,2750 1363,1,0,5,3,0,1,0,1,1,97,3,1,0.865
1364,2750 1364,1,5,3,0,0,2,2,5,8,4,3,1,0.865
1367,2750 1367,1,1,5,0,5,2,1,8,5,7,1,1,0.865
1368,2750 1368,1,8,5,0,0,1,2,0,10,0,1,1,0.865
1372,2750 1372,1,10,0,7,10,4,49,1,2,0,1,1,0.865
1373,2750 1373,1,5,5,5,4,3,2,8,8,3,3,1,0.865
1375,2750 1375,1,3,0,0,10,4,1,7,4,3,1,3,0.865
1377,2750 1377,1,2,0,0,5,3,1,9,3,4,1,1,0.865
1381,2750 1381,1,2,3,2,7,2,1,8,0,7,3,2,0.865
1384,2750 1384,1,98,8,2,98,2,2,0,6,0,3,1,0.865
1385,2750 1385,1,3,5,98,5,3,2,3,3,1,2,2,0.865
1387,2750 1387,1,8,8,10,1,8,0,98,98,98,3,2,0.865
1389,2750 1389,1,8,5,10,98,8,2,5,10,98,4,1,0.865
1392,2750 1392,1,5,5,10,98,2,2,0,6,97,3,1,0.865
1393,2750 1393,1,0,5,0,0,2,1,10,2,3,1,1,0.865
1431,2750 1431,1,4,5,0,0,2,49,2,2,0,2,1,0.865
1432,2750 1432,1,5,1,3,1,2,2,3,4,0,3,1,0.865
1433,2750 1433,1,7,0,0,5,2,1,5,5,4,3,2,0.865
1434,2750 1434,1,2,3,2,5,2,2,8,8,6,3,1,0.865
1435,2750 1435,1,10,0,10,0,1,2,0,10,0,2,2,0.865
1437,2750 1437,1,7,3,4,7,3,2,5,7,98,3,1,0.865
1480,2750 1480,8,5,7,10,0,2,2,5,5,5,2,1,0.833
1481,2750 1481,8,5,2,6,1,2,2,4,6,2,1,2,0.833
1482,2750 1482,8,4,3,7,2,2,2,3,4,1,2,2,0.833
1484,2750 1484,8,5,3,1,5,2,99,6,5,5,3,2,0.833
1487,2750 1487,8,10,0,0,10,2,1,8,4,1,3,1,0.833
1563,2750 1563,8,98,98,98,0,1,2,98,10,98,3,1,0.833
1565,2750 1565,8,5,99,10,1,1,2,5,6,0,3,1,0.833
1568,2750 1568,8,0,99,99,5,2,1,8,7,6,3,1,0.833
1599,2750 1599,8,5,2,10,0,1,2,6,6,0,3,1,0.833
1600,2750 1600,8,5,5,98,5,2,2,3,8,98,3,1,0.833
1601,2750 1601,8,5,0,5,0,3,0,5,5,5,1,2,0.833
1602,2750 1602,8,8,99,98,1,2,96,5,5,3,3,1,0.833
1603,2750 1603,8,4,4,3,8,2,1,8,4,5,3,2,0.833
1604,2750 1604,8,8,5,2,3,2,1,7,0,2,3,1,0.833
1615,2750 1615,8,10,9,10,7,8,2,5,5,98,1,2,0.833
1616,2750 1616,8,3,6,5,5,2,2,3,7,98,3,2,0.833
1620,2750 1620,8,5,2,10,1,1,0,5,5,0,1,1,0.833
1624,2750 1624,8,0,5,0,98,2,1,7,0,5,1,1,0.833
1628,2750 1628,8,1,5,0,6,2,1,6,3,4,1,3,0.833
1629,2750 1629,8,0,5,0,0,2,2,3,6,3,3,1,0.833
1630,2750 1630,8,4,4,1,10,2,3,9,6,5,1,2,0.833
1640,2750 1640,8,5,5,10,0,2,2,0,5,1,3,1,0.833
1644,2750 1644,8,10,9,10,0,1,2,0,10,5,1,1,0.833
1648,2750 1648,8,0,5,5,8,1,2,6,5,5,3,1,0.833
1649,2750 1649,8,8,98,10,5,1,1,10,8,2,3,1,0.833
1651,2750 1651,8,9,5,8,3,2,2,1,8,1,3,2,0.833
1652,2750 1652,8,5,99,6,5,2,2,5,5,4,2,1,0.833
1653,2750 1653,8,5,98,6,98,8,2,98,98,0,3,1,0.833
1654,2750 1654,8,4,3,10,2,1,2,5,5,3,3,2,0.833
1655,2750 1655,8,5,10,10,10,2,2,5,5,0,3,1,0.833
1708,2750 1708,11,4,6,2,3,1,49,6,7,4,2,1,0.777
1709,2750 1709,11,1,2,0,7,2,1,6,2,4,3,1,0.777
1710,2750 1710,11,4,2,6,8,2,1,8,5,3,3,1,0.777
1711,2750 1711,11,3,2,1,5,2,1,7,3,0,2,2,0.777
1712,2750 1712,11,2,4,3,4,2,1,8,6,5,3,1,0.777
1714,2750 1714,11,1,2,7,2,2,2,0,7,4,3,1,0.777
1725,2750 1725,11,1,1,5,2,1,1,8,3,5,3,2,0.777
1726,2750 1726,11,9,0,10,1,2,2,5,10,2,3,1,0.777
1727,2750 1727,11,6,5,2,0,2,2,7,8,0,3,1,0.777
1730,2750 1730,11,2,2,9,0,2,1,7,5,4,3,1,0.777
1731,2750 1731,11,1,5,0,5,2,0,7,5,3,3,1,0.777
1732,2750 1732,11,8,10,10,10,2,1,10,0,1,3,1,0.777
1734,2750 1734,11,5,8,10,1,2,96,6,5,3,3,2,0.777
1735,2750 1735,11,4,5,9,1,2,99,8,6,98,3,1,0.777
1736,2750 1736,11,2,5,9,5,2,1,7,5,3,3,1,0.777
1738,2750 1738,11,2,5,4,2,2,1,8,5,5,3,1,0.777
1739,2750 1739,11,2,3,1,9,3,1,10,1,6,1,2,0.777
1741,2750 1741,11,5,5,9,5,2,1,9,0,9,4,1,0.777
1751,2750 1751,11,1,2,3,4,2,1,7,4,4,3,2,0.777
1764,2750 1764,11,5,6,1,9,2,1,9,7,5,1,2,0.777
1766,2750 1766,11,0,1,1,5,2,1,10,4,4,3,2,0.777
1768,2750 1768,11,2,10,10,8,2,2,3,7,1,3,1,0.777
1778,2750 1778,11,2,7,2,8,2,1,5,3,0,3,1,0.777
1779,2750 1779,11,3,4,1,0,2,1,6,4,3,3,2,0.777
1780,2750 1780,11,5,2,5,0,1,96,5,5,0,3,2,0.777
1782,2750 1782,11,5,5,6,5,2,2,5,7,4,4,1,0.777
1784,2750 1784,11,2,3,1,7,2,1,8,4,6,3,1,0.777
1786,2750 1786,11,10,3,99,0,2,1,10,1,1,3,1,0.777
1809,2750 1809,11,0,0,0,10,2,1,8,0,5,3,1,0.777
1810,2750 1810,11,5,5,8,3,2,1,10,4,0,3,1,0.777
1811,2750 1811,11,4,6,3,7,2,3,9,7,10,3,3,0.777
1812,2750 1812,11,7,5,1,7,2,1,7,0,5,4,2,0.777
1814,2750 1814,11,8,8,2,3,2,1,5,5,5,5,2,0.777
1816,2750 1816,11,7,7,1,7,2,1,8,4,0,4,2,0.777
1817,2750 1817,11,5,2,0,8,3,1,8,5,3,3,1,0.777
1818,2750 1818,11,4,0,10,5,2,1,8,6,0,3,1,0.777
1820,2750 1820,11,8,5,2,3,2,1,8,4,98,3,1,0.777
1821,2750 1821,11,10,7,98,9,2,96,9,1,97,8,2,0.777
1822,2750 1822,11,10,8,10,0,2,2,8,8,0,3,2,0.777
1824,2750 1824,11,3,6,2,0,2,1,8,1,2,3,1,0.777
1826,2750 1826,11,5,9,10,1,2,1,10,0,98,2,1,0.777
1828,2750 1828,11,98,8,3,2,8,0,1,0,2,2,2,0.777
1830,2750 1830,11,2,5,2,3,2,1,9,6,6,3,1,0.777
1831,2750 1831,11,2,8,1,1,8,3,5,4,6,2,2,0.777
1834,2750 1834,11,8,7,2,3,2,2,3,6,98,3,2,0.777
1836,2750 1836,11,5,6,8,0,8,2,0,7,8,1,1,0.777
1837,2750 1837,11,1,5,8,2,2,2,6,6,4,3,1,0.777
1838,2750 1838,11,1,5,2,3,8,0,9,5,98,3,2,0.777
1839,2750 1839,11,2,1,0,10,3,1,8,1,6,7,3,0.777
1840,2750 1840,11,5,5,7,8,2,1,9,3,2,2,1,0.777
1845,2750 1845,11,1,2,1,8,2,1,7,5,5,3,1,0.777
1846,2750 1846,11,4,5,0,0,2,1,8,4,6,3,2,0.777
1847,2750 1847,11,0,0,1,0,2,0,5,5,3,3,2,0.777
1848,2750 1848,11,10,5,10,0,1,2,0,5,0,1,2,0.777
1849,2750 1849,11,3,2,10,0,2,2,3,6,0,3,1,0.777
1851,2750 1851,11,5,5,2,0,2,2,9,9,98,3,1,0.777
1856,2750 1856,11,3,5,10,1,2,1,5,4,0,3,1,0.777
1861,2750 1861,11,1,1,1,7,3,1,8,2,6,7,2,0.777
1862,2750 1862,11,4,4,2,2,2,0,7,7,7,3,1,0.777
1863,2750 1863,11,1,1,9,2,3,99,6,6,5,3,1,0.777
1865,2750 1865,11,9,8,10,1,2,1,6,0,0,3,1,0.777
1867,2750 1867,11,6,2,9,2,2,1,8,6,5,3,1,0.777
1868,2750 1868,11,1,98,1,1,8,1,10,5,1,3,1,0.777
1869,2750 1869,11,1,2,0,9,2,1,7,5,6,3,2,0.777
1870,2750 1870,11,9,1,5,1,2,2,5,5,0,3,1,0.777
1871,2750 1871,11,5,9,10,0,2,2,0,7,0,3,1,0.777
1872,2750 1872,11,5,5,4,8,2,1,8,5,1,3,1,0.777
1874,2750 1874,11,6,5,5,98,2,1,7,4,4,3,2,0.777
1876,2750 1876,11,10,10,10,7,2,99,9,9,5,3,1,0.777
1877,2750 1877,11,4,5,0,5,1,49,4,4,0,1,2,0.777
1880,2750 1880,11,3,98,0,9,2,1,7,5,5,4,1,0.777
1881,2750 1881,11,10,10,10,0,2,2,1,10,2,3,2,0.777
1882,2750 1882,11,2,5,2,8,2,1,10,2,0,3,1,0.777
1884,2750 1884,11,2,7,9,5,2,1,8,7,6,1,2,0.777
1885,2750 1885,11,9,8,10,0,2,1,9,5,97,3,1,0.777
1886,2750 1886,11,1,1,5,2,2,1,9,1,5,3,1,0.777
1888,2750 1888,11,3,2,3,9,2,1,9,2,3,3,2,0.777
1894,2750 1894,11,8,1,2,1,2,1,9,4,2,3,1,0.777
1896,2750 1896,11,1,2,1,3,3,1,6,2,4,2,1,0.777
1897,2750 1897,11,0,3,0,10,4,1,8,5,5,3,2,0.777
1900,2750 1900,11,2,6,8,2,1,2,5,7,5,3,1,0.777
1901,2750 1901,11,5,5,1,98,2,0,1,1,3,3,2,0.777
1902,2750 1902,11,2,6,1,98,8,0,4,0,1,2,2,0.777
1903,2750 1903,11,3,3,8,3,2,2,2,7,1,3,1,0.777
1905,2750 1905,11,4,5,8,3,2,0,5,5,98,3,2,0.777
1906,2750 1906,11,5,5,4,5,2,1,8,5,5,3,2,0.777
1907,2750 1907,11,2,2,0,7,2,0,6,5,5,3,2,0.777
1909,2750 1909,11,7,3,8,1,1,2,5,5,0,3,1,0.777
1911,2750 1911,11,2,4,10,2,2,2,6,6,0,3,1,0.777
1913,2750 1913,11,8,98,6,2,9,2,5,10,97,3,2,0.777
1914,2750 1914,11,3,5,8,0,2,2,0,7,0,3,1,0.777
1915,2750 1915,11,3,8,5,8,2,1,8,3,5,3,2,0.777
1916,2750 1916,11,9,4,10,6,2,1,9,1,3,4,1,0.777
1917,2750 1917,11,2,1,3,7,2,1,8,6,5,4,1,0.777
1918,2750 1918,11,4,1,9,8,2,1,8,3,5,3,1,0.777
1929,2750 1929,11,5,5,9,1,2,2,7,6,4,3,2,0.777
1932,2750 1932,11,0,1,0,5,2,1,6,2,5,3,2,0.777
1933,2750 1933,11,3,9,6,4,2,1,10,5,5,3,1,0.777
1934,2750 1934,11,2,7,2,8,2,1,8,6,3,3,1,0.777
1935,2750 1935,11,3,2,3,3,2,1,9,7,7,3,2,0.777
1937,2750 1937,11,5,4,8,10,2,1,9,3,1,3,1,0.777
1938,2750 1938,11,2,2,10,2,3,2,8,7,0,3,1,0.777
1939,2750 1939,11,5,5,8,3,2,1,8,5,2,3,2,0.777
1940,2750 1940,11,1,2,2,8,3,96,7,6,8,3,2,0.777
1941,2750 1941,11,2,98,98,2,3,99,5,5,3,3,1,0.777
1942,2750 1942,11,3,5,0,10,2,1,10,1,8,3,1,0.777
1944,2750 1944,11,5,2,0,0,2,2,0,7,0,3,1,0.777
1946,2750 1946,11,3,99,99,3,2,1,7,6,98,3,1,0.777
1947,2750 1947,11,7,1,0,0,3,0,8,8,6,3,1,0.777
1948,2750 1948,11,5,6,2,10,2,1,7,4,98,3,1,0.777
1949,2750 1949,11,5,98,8,7,3,1,10,0,5,3,1,0.777
1950,2750 1950,11,5,2,0,5,3,2,5,5,0,3,2,0.777
1951,2750 1951,11,4,5,5,10,2,1,6,3,3,3,2,0.777
1953,2750 1953,11,98,98,9,99,3,0,5,5,5,3,2,0.777
1954,2750 1954,11,10,3,98,8,2,0,8,5,5,3,1,0.777
1955,2750 1955,11,0,0,0,7,2,1,7,2,9,3,3,0.777
1956,2750 1956,11,6,5,6,98,8,99,5,5,99,3,2,0.777
1957,2750 1957,11,8,7,10,8,2,2,3,10,3,3,1,0.777
1958,2750 1958,11,7,7,8,99,1,2,1,10,98,3,2,0.777
1959,2750 1959,11,8,98,8,3,1,99,1,6,0,3,1,0.777
1960,2750 1960,11,99,7,3,6,3,1,7,2,4,2,2,0.777
1961,2750 1961,11,4,1,2,0,2,2,0,8,0,2,1,0.777
1969,2750 1969,11,1,1,1,2,3,0,10,5,98,1,1,0.777
1970,2750 1970,11,3,8,2,8,2,1,9,0,98,3,2,0.777
1974,2750 1974,11,98,98,10,0,3,1,10,5,5,3,2,0.777
1977,2750 1977,4,3,2,8,2,2,99,9,7,5,3,1,0.729
1978,2750 1978,4,5,5,2,0,2,1,8,7,97,3,1,0.729
1979,2750 1979,4,9,98,10,0,1,0,0,0,0,1,1,0.729
1981,2750 1981,4,5,6,10,0,2,1,8,4,4,3,1,0.729
1982,2750 1982,4,10,98,8,0,2,0,4,3,6,3,2,0.729
1983,2750 1983,4,2,99,3,0,2,2,0,1,0,3,2,0.729
1987,2750 1987,4,0,2,0,10,1,2,0,98,98,1,1,0.729
1990,2750 1990,4,5,6,4,2,4,1,8,3,6,3,2,0.729
1991,2750 1991,4,10,0,10,0,2,0,0,5,3,3,1,0.729
1992,2750 1992,4,5,5,5,7,2,1,7,4,4,3,1,0.729
1993,2750 1993,4,0,0,3,10,3,3,5,0,10,3,3,0.729
1994,2750 1994,4,0,0,0,7,2,3,7,3,8,5,3,0.729
1995,2750 1995,4,8,9,9,0,1,1,10,0,5,5,2,0.729
1997,2750 1997,4,5,2,2,9,4,1,7,4,5,4,4,0.729
1998,2750 1998,4,9,5,0,0,3,0,4,5,3,5,2,0.729
1999,2750 1999,4,10,5,10,1,1,99,98,98,98,5,2,0.729
2000,2750 2000,4,8,5,2,5,4,99,5,5,5,3,1,0.729
2001,2750 2001,4,10,3,1,0,2,0,6,8,7,2,1,0.729
2003,2750 2003,4,4,7,2,6,2,1,5,3,3,3,2,0.729
2004,2750 2004,4,7,4,9,5,2,49,7,4,98,3,1,0.729
2005,2750 2005,4,5,2,5,0,3,1,10,0,0,3,1,0.729
2008,2750 2008,4,10,4,5,3,2,1,6,3,98,5,3,0.729
2009,2750 2009,4,0,0,10,98,2,98,7,98,98,2,1,0.729
2010,2750 2010,4,10,1,10,0,1,2,3,5,0,1,1,0.729
2015,2750 2015,4,5,5,10,0,2,2,7,9,3,2,1,0.729
2021,2750 2021,4,3,4,10,8,1,2,4,8,3,1,2,0.729
2023,2750 2023,4,5,2,3,6,3,1,8,5,5,3,1,0.729
2024,2750 2024,4,8,3,0,99,1,1,6,0,3,1,1,0.729
2026,2750 2026,4,5,0,10,0,2,1,8,3,2,1,1,0.729
2027,2750 2027,4,5,1,10,0,2,1,8,1,0,2,1,0.729
2029,2750 2029,4,3,1,1,9,4,1,7,4,5,3,2,0.729
2031,2750 2031,4,2,0,3,98,2,2,7,7,97,3,2,0.729
2034,2750 2034,4,0,4,5,5,2,1,7,4,98,1,1,0.729
2037,2750 2037,4,6,8,98,0,2,2,4,5,2,3,2,0.729
2038,2750 2038,4,6,4,5,6,3,0,7,5,3,1,1,0.729
2039,2750 2039,4,2,5,2,7,2,1,7,3,4,4,2,0.729
2042,2750 2042,4,5,0,1,99,3,1,98,98,98,5,3,0.729
2045,2750 2045,4,0,2,2,10,2,1,9,4,3,2,2,0.729
2054,2750 2054,4,8,5,5,7,2,2,7,6,4,3,2,0.729
2057,2750 2057,4,4,3,2,7,3,99,6,2,4,4,3,0.729
2058,2750 2058,4,4,5,2,6,2,0,8,5,6,3,2,0.729
2060,2750 2060,4,10,10,5,0,2,0,9,8,5,3,1,0.729
2062,2750 2062,4,5,5,10,0,1,2,0,6,0,3,1,0.729
2066,2750 2066,4,1,4,10,0,1,2,5,6,0,3,1,0.729
2067,2750 2067,4,10,0,0,0,4,0,0,0,7,5,4,0.729
2070,2750 2070,4,10,5,10,1,1,1,9,3,0,2,2,0.729
2071,2750 2071,4,1,3,5,9,3,49,5,0,0,7,3,0.729
2072,2750 2072,4,7,5,2,2,3,0,5,2,98,4,2,0.729
2074,2750 2074,4,5,5,6,5,3,0,5,5,0,3,1,0.729
2075,2750 2075,4,5,99,9,98,8,99,98,98,98,4,2,0.729
2076,2750 2076,4,3,3,8,5,2,0,8,3,2,2,2,0.729
2077,2750 2077,4,0,0,0,10,2,0,6,2,5,2,2,0.729
2078,2750 2078,4,3,2,5,7,3,1,9,4,3,3,1,0.729
2079,2750 2079,4,2,5,98,2,8,0,4,6,0,3,2,0.729
2080,2750 2080,4,8,5,10,0,1,2,5,8,0,1,1,0.729
2081,2750 2081,4,10,5,10,5,3,49,1,5,0,3,2,0.729
2082,2750 2082,4,5,5,0,5,3,99,5,5,0,3,2,0.729
2085,2750 2085,4,0,5,5,5,9,0,98,98,98,7,9,0.729
2086,2750 2086,4,10,0,10,10,2,0,5,1,3,1,2,0.729
2087,2750 2087,4,5,8,5,5,3,2,8,8,98,1,1,0.729
2088,2750 2088,4,3,0,10,5,3,2,6,7,0,3,2,0.729
2090,2750 2090,4,4,4,6,8,2,2,3,6,4,3,2,0.729
2094,2750 2094,4,5,5,0,0,1,96,6,0,6,3,3,0.729
2095,2750 2095,4,8,3,5,3,1,2,7,8,97,2,2,0.729
2097,2750 2097,4,0,0,1,6,4,1,8,5,5,8,4,0.729
2101,2750 2101,4,8,3,2,8,3,1,8,4,98,3,1,0.729
2102,2750 2102,4,8,2,3,8,3,49,7,5,5,3,2,0.729
2109,2750 2109,4,5,7,5,5,2,1,8,6,6,1,1,0.729
2112,2750 2112,4,5,5,5,0,1,2,3,8,2,2,1,0.729
2114,2750 2114,4,5,5,0,5,4,49,6,4,5,5,4,0.729
2115,2750 2115,4,2,2,2,2,2,1,7,6,5,3,1,0.729
2117,2750 2117,4,5,5,9,0,2,0,6,4,5,3,2,0.729
2122,2750 2122,4,1,5,0,8,3,1,7,0,5,5,4,0.729
2126,2750 2126,4,2,8,2,7,8,99,7,7,5,2,1,0.729
2127,2750 2127,4,1,4,1,10,3,1,8,4,3,3,2,0.729
2128,2750 2128,4,8,5,10,5,1,99,0,5,0,5,2,0.729
2129,2750 2129,4,7,3,8,0,2,99,9,6,7,4,3,0.729
2130,2750 2130,4,6,5,10,2,1,2,6,5,97,3,1,0.729
2131,2750 2131,4,6,5,2,8,3,0,7,5,98,9,9,0.729
2132,2750 2132,4,8,8,2,5,3,0,5,5,4,3,1,0.729
2135,2750 2135,4,7,1,5,98,2,99,5,7,98,3,1,0.729
2138,2750 2138,4,5,5,0,5,2,1,7,2,2,3,2,0.729
2141,2750 2141,4,8,5,8,3,3,2,4,4,98,2,2,0.729
2150,2750 2150,4,3,5,7,5,3,2,8,6,4,4,2,0.729
2151,2750 2151,4,8,3,5,8,3,2,2,5,1,3,2,0.729
2152,2750 2152,4,3,3,2,8,2,99,6,5,99,3,2,0.729
2155,2750 2155,4,2,2,2,8,3,1,7,5,7,3,2,0.729
2156,2750 2156,4,2,5,1,5,3,1,7,0,0,3,2,0.729
2157,2750 2157,4,3,4,2,8,3,1,7,1,7,5,3,0.729
2163,2750 2163,4,2,2,2,7,3,1,8,5,7,3,1,0.729
2167,2750 2167,4,4,5,8,2,2,2,7,7,6,3,2,0.729
2168,2750 2168,4,6,2,8,2,3,2,5,7,2,3,2,0.729
2171,2750 2171,4,6,5,8,98,1,2,0,10,0,4,2,0.729
2172,2750 2172,4,2,2,5,3,3,1,8,6,6,4,2,0.729
2173,2750 2173,4,7,4,9,2,1,2,6,8,4,7,2,0.729
2174,2750 2174,4,5,3,0,10,3,1,7,4,5,3,2,0.729
2175,2750 2175,4,8,4,10,99,1,2,3,8,3,4,2,0.729
2177,2750 2177,4,7,2,8,2,8,1,7,5,98,3,2,0.729
2178,2750 2178,4,8,5,8,1,8,0,98,98,98,4,2,0.729
2179,2750 2179,4,0,3,0,7,3,96,7,2,6,4,3,0.729
2180,2750 2180,4,6,4,8,0,1,99,4,6,0,2,1,0.729
2185,2750 2185,4,6,3,5,0,3,1,7,6,98,3,2,0.729
2199,2750 2199,4,4,5,2,8,3,1,7,4,2,3,2,0.729
2200,2750 2200,4,5,5,0,0,2,0,8,1,7,2,1,0.729
2205,2750 2205,4,5,3,10,5,1,2,2,5,2,3,1,0.729
2206,2750 2206,4,4,4,3,5,2,49,7,3,4,2,1,0.729
2207,2750 2207,4,6,2,1,3,3,0,5,4,4,3,2,0.729
2208,2750 2208,4,5,9,5,9,2,2,0,8,0,1,1,0.729
2209,2750 2209,4,5,5,3,5,2,0,5,4,98,4,2,0.729
2211,2750 2211,4,7,5,6,2,2,99,3,3,97,4,2,0.729
2212,2750 2212,4,8,5,1,8,3,1,8,6,5,3,2,0.729
2213,2750 2213,4,5,7,4,4,2,0,6,4,97,3,2,0.729
2215,2750 2215,4,5,5,2,2,3,99,3,4,2,3,2,0.729
2216,2750 2216,4,8,7,98,0,2,1,10,2,7,5,1,0.729
2217,2750 2217,4,9,5,1,9,2,99,8,8,97,4,2,0.729
2218,2750 2218,4,3,5,0,10,3,49,7,4,6,5,4,0.729
2221,2750 2221,4,9,5,5,5,2,99,99,99,99,4,2,0.729
2222,2750 2222,4,2,5,2,5,4,49,6,1,5,5,3,0.729
2223,2750 2223,4,6,5,10,0,2,2,5,5,4,3,1,0.729
2224,2750 2224,4,4,5,1,0,3,2,7,7,6,3,2,0.729
2225,2750 2225,4,5,99,8,8,3,99,6,6,98,7,3,0.729
2226,2750 2226,4,4,4,0,5,3,99,6,4,6,4,2,0.729
2227,2750 2227,4,8,3,3,0,3,49,7,0,5,4,3,0.729
2231,2750 2231,4,7,5,10,2,1,99,5,7,5,3,2,0.729
2232,2750 2232,4,8,3,10,0,3,1,7,5,1,3,2,0.729
2242,2750 2242,4,5,5,0,0,3,49,7,5,98,4,2,0.729
2243,2750 2243,4,7,4,10,1,2,99,99,99,99,2,1,0.729
2244,2750 2244,4,3,7,2,4,2,1,7,4,5,2,1,0.729
2245,2750 2245,4,7,8,7,3,2,0,5,5,0,2,2,0.729
2246,2750 2246,4,4,2,8,5,2,3,7,4,6,2,1,0.729
2247,2750 2247,4,6,5,5,5,2,0,5,0,6,2,1,0.729
2248,2750 2248,4,7,4,0,0,2,2,4,8,4,2,1,0.729
2249,2750 2249,4,9,8,5,0,2,0,99,99,99,1,1,0.729
2250,2750 2250,4,5,5,10,0,2,1,10,0,0,4,1,0.729
2251,2750 2251,4,5,5,0,6,2,1,8,4,6,2,1,0.729
2252,2750 2252,4,8,7,8,5,2,1,10,0,5,3,1,0.729
2253,2750 2253,4,5,3,6,2,2,2,0,9,0,3,2,0.729
2254,2750 2254,4,6,5,2,7,2,1,7,0,97,3,2,0.729
2256,2750 2256,4,7,5,7,5,2,99,99,99,99,3,1,0.729
2257,2750 2257,4,9,5,9,1,8,0,4,5,3,1,2,0.729
2258,2750 2258,4,2,5,0,5,2,1,7,5,3,2,2,0.729
2260,2750 2260,4,5,5,2,5,8,0,5,1,98,1,1,0.729
2263,2750 2263,4,0,2,0,9,2,1,9,3,4,1,1,0.729
2264,2750 2264,4,98,1,10,0,1,0,0,0,98,1,1,0.729
2265,2750 2265,4,2,9,10,0,3,0,8,5,98,1,1,0.729
2266,2750 2266,4,2,2,10,1,1,0,4,0,98,1,1,0.729
2267,2750 2267,4,7,7,8,3,2,0,98,98,98,1,1,0.729
2270,2750 2270,4,3,5,4,3,2,2,5,5,2,3,1,0.729
2274,2750 2274,4,5,5,2,0,2,2,6,6,5,3,2,0.729
2275,2750 2275,4,2,2,3,8,4,98,6,4,5,3,2,0.729
2278,2750 2278,4,5,3,3,2,2,1,7,6,5,3,1,0.729
2279,2750 2279,4,0,8,5,8,2,1,7,5,5,2,2,0.729
2280,2750 2280,4,8,8,5,2,1,2,2,8,6,1,1,0.729
2281,2750 2281,4,2,8,2,8,2,1,7,5,5,3,1,0.729
2282,2750 2282,4,5,5,9,7,2,2,0,9,3,3,1,0.729
2283,2750 2283,4,2,8,8,2,3,2,6,5,5,3,1,0.729
2284,2750 2284,4,2,2,2,8,2,1,10,0,2,3,1,0.729
2285,2750 2285,4,2,2,2,7,3,0,0,0,5,3,2,0.729
2286,2750 2286,4,8,5,1,5,8,99,7,3,5,4,1,0.729
2287,2750 2287,4,0,0,0,0,3,3,6,4,5,3,1,0.729
2289,2750 2289,4,2,2,3,9,3,99,4,0,3,9,2,0.729
2291,2750 2291,4,2,98,8,98,8,1,8,5,98,2,2,0.729
2293,2750 2293,4,3,3,2,7,3,1,8,7,7,3,1,0.729
2294,2750 2294,4,2,8,5,7,2,0,6,5,4,3,2,0.729
2296,2750 2296,4,2,2,2,8,3,1,5,4,4,3,2,0.729
2300,2750 2300,4,9,5,0,7,2,2,0,5,0,3,2,0.729
2302,2750 2302,4,4,5,10,0,3,99,9,7,8,3,2,0.729
2303,2750 2303,4,8,5,5,1,2,1,8,0,98,3,2,0.729
2304,2750 2304,4,1,5,1,5,3,1,10,0,7,4,2,0.729
2305,2750 2305,4,6,6,4,4,2,0,5,5,98,4,3,0.729
2306,2750 2306,4,3,2,2,9,3,49,7,4,5,4,2,0.729
2309,2750 2309,4,6,6,7,4,3,99,5,5,99,3,2,0.729
2344,2750 2344,9,5,98,98,98,2,1,7,4,98,1,1,1.658
2345,2750 2345,9,2,5,1,98,4,99,8,1,1,5,3,1.658
2348,2750 2348,9,6,5,0,0,4,1,7,0,4,4,2,1.658
2349,2750 2349,9,8,5,1,7,3,0,4,2,1,5,4,1.658
2350,2750 2350,9,5,98,1,98,2,96,5,4,98,3,2,1.658
2361,2750 2361,9,5,8,8,2,4,1,7,4,4,3,2,1.658
2362,2750 2362,9,8,2,0,10,3,1,8,2,1,3,1,1.658
